tweet,label
"you on some other shit",0
"@Nasssty_Nate could you not lol",0
"I understand that sometimes shit happens. you have  tried your best, with your bleached anus. #shit #dick #shitdick #fistpigs",0
"And you cannot blame me when my cock goes soft, it is not my fault. it is not even cold. #shit #dick #shitdick #fistpigs",0
"I have screenshots of your private convos, Morgan. I have screenshots of your people ratting you out. Paint something worthwhile, shitdick.",0
"@NepentheZ Shave your beard you monkey looking uncle raping orange shitdick of a child scamming bitch",1
"@finnafin ok I will see you and "your" Hokies is a couple weeks you fucking loser. Go tuck yourself. Shitdick.",1
"@YoungJinksey uff, cheers you big shite",1
"#Indyref2 meet #Vow2 Did you enjoy the pish spouted in #TheVow? Well coming soon is #TheVow2 Even More Pish. Expect total shite in VOW form",0
"How shite would it be if you were a hun though?",0
"@bigevy @STVPaul @pieandbov your career deserves to come to a shuddering holt it you eat that shite on a daily basis",0
"i am an exhausting person to be around but once you get to knnow me i am actually a giant shithead with irredeemable mouth",0
"@Breanaraegrant I agree with the cousin I care about you shithead",1
"@realDonaldTrump cannot wait to see your fat ass tossed from office in 4 years. you are a one termer for sure, shithead.",1
"Anytime i am not with my true homies in ps4 party chat i get straight ignored. I do shit for you with nothing in return. You are a shithead ",1
"@ExFed32 djt is the BIGGEST Motherfucking cheat and scam artist. you are either a troll, a dick, or an idiot. Nothing else adds up. So long shithead.",1
"If you tell me America is not a country of bigoted hateful morons I will simply point to that tangerine shithead occupying the White House",0
"@JeffGrubb @dallas_413 @POTUS Make Me! Make me! Just like a 5 yr old. You immature Shill. you are DESPISED way way more than liked. Shithead",1
"@Acecalibur that is fucking cool man, you had that vision and went for it. Shits beautiful my dude",0
"Hope you had a good time while it lasted. Shits over.",0
"@SchlitzBrewing everytime I drink your beer I get the shits. you would think you would brew beer that does not make you feel like the name sounds",0
"@thesteelcage Funniest thing about SRW is you KNOW Vince was going Hahaha, look how SHITTY those rassling promotions were, i am so smart.",0
"@prehellenic so they say shitty thing, double down, pull irony bro shit on you, then they apologize?",0
"@andyblack @YouTube love the andy show it is amazing made my day after having a pretty shitty you guys are the best !!!!",0
"@FreeportVeryOwn damn that is what you need sometimes, just a week to get shitty  to just let loose",0
"@MLB I cannot believe you let that shitty umpire from the DR vs PR #wbc2017 game back behind the plate. Same crap as last time.",0
"Like there is  no reason. I have no functional purpose for her on any of my teams but please come home you shitty immortal gremlin",0
"You seem just as shitty as he was",0
"@AdolfReyna nigga you be saying I soft? I only get hard for me hoes, you aint no hoe of mine you a skank",1
"@BernardisCloset @Skeptic_George George, you know I cannot swear anymore, how dare you put this hideous skank in my face without cursing ",1
"can you believe everyone in skank crew wants to major in forensics this is actual witchcraft",0
"@ABCWorldNews abc, you are getting close to being boycotted if you keep reporting on this skank.",0
"@MarcoAdrianR silenced me on Twitter. FIGHT ME YOU SKANK.",1
"@donnabrazile you are a traitor and a skank hoe. you are a lyin POS! we will never forgive you for giving the DNC the questions. No cred",1
"if you see her ass, hit the slut alert ",0
"Sup?"Huh?" "I said sup." "I thought you called me a slut.",0
"@1luli you aint even ask me!? I wanted to see skull island. #you tripping",0
"@rubysometimes I meant pig and I have let you down",0
"@RobinMeade funny how you dish it out and cannot take it and do not say nothing. You fake ass slut bucket cum guzzling whore!",1
"hey you shamrock slutsits march 17th!  you know what that meanstime to get out those green condoms or pinch daddys COCK ",0
"@BigDeadAlive @KiraSadboi "no you see, these are social justice approved breasts. Not the filthy smut those damn Japanese like so much.",0
"@stydiaas you have a gift and oh my god make morgan write stydia smut i bet itd be good ngl",0
"ok if you have not read the scomiche smut that is in wyatts pov you are missing out because it is fucking hilarious",0
"@M_M_Socks sorry you mean writing smut or the het smut?",0
"@Psykick77 lowkey i would totally role play smut with you now",0
"@PonceOnPoint your dog that you lost a while back",0
"@PonceOnPoint did you find him",0
"@PonceOnPoint you sound like a chargers fan. @OFFICIVLNESTV",0
"I just needed a little time to show you that i am different",0
"@savarkar5200 Why cannot you give Tit for Tat ??",0
"@mikeisaderp tit is highly offensive, how dare you sir.",0
"Then I said, mam is it disrespectful if I make it rain on you?"  Rachel Brady (the best friend to strippers everywhere)",0
"some of you make me want to punch myself in the tit",0
"@alrs_ you such a tit",1
"@Shootin5tar4U tit wank with your big tits until I cum all over them then climb on and ride me till I give you a nice sticky creampie",0
"@katiemckenzie99 a soapy tit wank from you would be amazing",0
"@Madison420Ivy When did you get the tattoo Gorgeous? By the way, i am down for a motorboat and titfuck  ",0
"you just want titfuck innocent true Trump Hermann hoe black is anime are he like  pussy nigga",0
"@zhedass @8baIIpooI chocolate tits? Nigga who the fuck you calling chocolate tits ole   carpet sniffing mustard looking rock licking NIGGA",1
"Whenever I see fat girl bashing on the TL I swear it comes from fat niggas wit DDD tits  like bro  you are built like a gas tank  so what you doing?",0
"@BigRickg60 some shirts i wear look like regular B cups, then when i am in lingerie for camming, you see triple D sizes   I have  seen shitty titt jobs",0
"How can you feel lonely when your in a house full of people",0
"@xXxFuukaxXx like you titt and you pussy .big titt honey you hairy pussy .",0
"@MaBhusula_ you find someone wearing that bikini around a titt and the whole boob out",0
"@taytheboss_ I counted them titt  . laughing my fucking ass off!! You right you right",1
"it is not gay if you wanna tittyfuck a mans big breasts right?",0
"When you tittyfuck a Somali bitch that shit sounds like a xylophone",0
"@ThreeGunsXd that is not gibberish, it is something you do not believe in. This is gibberish: Tittyfuck lava lamp up Niagara Falls.",0
"@CelestiaVega i am William Shakespeare and my penis is my pen and your cunt my paper, as I write the sweet love we will indure as you titwank",0
"@Morgan34EE Would love a titwank off you xx",0
"@Blues2010 what do you think Billy about that new ACTU secretary? What a tosser",0
"@MattConnellan @Ant_Brien Ant why do you waste your time with this tosser? I still laugh my head off at anything he writes #delusion",0
"@AlexWillis1889 @ollyhall07 No wonder everyone thinks you are a tosser, absolute loser",1
"@scott_james92 as if you know my middle name you horrible tosser",1
"@sahilkapur @KatyTurNBC @realDonaldTrump @KellyannePolls Really Katy Turd,you are still pissed off cause my POTUS told YOU to Shut Up.",1
"@MyGenuineFind You turd! I wanna go!",1
"@j_l0ud you are a turd nugget if you want to argue with me",1
"life has been quite of a turd lately in real life so I have been p down a bunch but you all are always fun to be around with and it is always  ",0
"@JessikaJayne @morgandrose @beckys04 @moftsoney have you ever picked up a turd off the ground and ate it?",0
"STG, you put a nerdy logo on an actual turd and some people will still buy it AND say they love it.",0
"@JoeNBC why were you such a big fan of this shit turd before the election? Feeling a little remorse now, are you?",0
"@bvincent93 have not you been driving like your parents or something? Either way take the doors off of whatever vehicle you drive you turd",1
"@pat_constantino No i am saying bluntly you like the orange turd.  I hate him and it is nothing born of a campaign for office!",1
"@ColeLedford11 oh shut the fuck up you moron. Every country has the duty to uphold it is borders OTW there is  no country left, you twat.",1
"@endstpats eat shit and go jump off a fucking cliff you fucking twats",1
"@Nickgil__ from you, you twat",1
"@expogamerrelay it took 2 minutes to look down your page. Obviously a troll  or just a weird twat, but wherever you are, i am out ",0
"@MeghanMcCain @AliABCNews screw you Megan Twathead McJeasus wanna be.",0
"@teachu2breal @Thonasreed @AJ @maddow this is according to the government you twathead",1
"@realDonaldTrump @RepublicanStudy @WhiteHouse 180 million a year to keep your twatty little brat in a private school. Fuck you",1
"@jonafc79 @twatty_ you both may go into cahoots with each other then ",0
"The most worrying thing,you actually think a load of twatty tweets changes things i know,i know what you have  done and getting away with it",0
"@daftpunk12476 @twatty_ Damo is taking the piss out of you!!! ",0
"@reddevils1982 @twatty_ it is worse for you if he lets you live",0
"@twatty_ meh. Go on, end me if you dare",0
"@BoyGeorge if you are an orange twunt, yes it is, apparently.",1
"@HaroldShand1979 Apparently he worte Youre Beautiful in her bathroom or some shit, the namedropping twunt",0
"@LancsRoadPolice that is good! Was it T1? Hope you catch the twunt asap",0
"@CashsteinJ @antis @lukeakehurst @UKLabour @unitetheunion @im a unite and labour member call me AS or twunt again i will see you in court",0
"@gmkonline because we are a massive club going down to the 4th division you twunt.",1
"@JustinPrestonn  do not let your parents convince you of a lie like mine did. If you have a penis you are a boy. Vagina Girl. it is easy and normal",0
"The vagina (inside) is self cleaning. You still need soap due to bacteria, sweat and odor (if no soap)  .  Water is not ridding that",0
"@cnni .   Your CNN .so we know you polled bat chit crazy feminists in pink vagina hats, who want gays killed and women in burkas.",0
"@Logicxn @Ryan96___ @CorBIimey ryan says he hopes he plays your team at lan if he loses he will kick you straight in the vagina",1
"@thegoldenharp @vestigia33 @SurfsNotSWERFs You can get a vulva looking thing with a 4 inch long cavity, but that aint a vagina!",0
"Try positrons instead. Might do you tremendous so tremendous lightbulb for once. Holy shit. Female have vagina and not dick. Wow. Tremendous",0
"If you are nerd or a whore",0
"@realDonaldTrump everyone fucking hates you and whore wife. Enjoy your 8th vacation you useless cunts",1
"Boo you whore",0
"@beth_sandmiree @marlee_herrick no you whore",1
"@revvie_twitch Fucking hell I love you *holds you to me and pummels your body, kissing your neck so I will not moan like a whore*",0
"  hi hoe your one of my favorite mutuals and ariana stan your so cute and nice i love you your ratio and icon is ",0
"Michael: I was creeping on somebody who led me to a photo of a shirtless guy who you liked in 2012. You were a hoe since day 1. #He cray",0
"maycee, you rock!" "You are a hoe" wow thanks kales",0
"I do not care if a hoe "claims" "that is mine" bitch shut the fuck up you do not even pay attention to him, that was all me in the beginning",0
"@LouDobbs Dobbie, you are a true lightweight wimp acting like a really TOUGH dude! Acting cocky by interrupting guests will land you at MSNBC",1
"Why do you hide behind a fake name and no picture? Ahhh  . wimp.",0
"When i am broke, I get conceited To be honest with you, I have  never had any interest in student government #Broke Diary Wimpy Kid",0
"@realDonaldTrump you fucking crazy, you keep listening to the voices on your head. Facts like reality scares you, draft dogger, wimp scumbag",1
"@aliceohare_ you do not have glandular fever you complete wimp",1
"@girlsreallyrule hahaha total sook wimp. Disappear from the planet you monster coward vile creature from deep.",1
"@4daKash @ZeeWeeLongWay and you shut up, bonehead.",1
"@SwaginTha865 because if I merely tell you that you said it, you deny it. I just provide you the proof that you indeed made a bonehead take.",1
"@realDonaldTrump you are a loser. Your fake accusations make the USA look like idiots. you are dangerous and stupid . Resign bonehead. Loser!",1
"Gronk is every bonehead in a Quincy bar that shoulders you for no reason on your way to the bathroom or hits on your girlfriend in front of you",0
"@CNN @brianstelter you have  got to be kidding me. Can this bonehead get ANYTHING right?! How did we end up here?",1
"@artiequitter Did you shit the bed and try to blame the maid again?  You can only do that once, you bonehead!",1
"@EricBana67 At least you have all your own hair.",0
"@BoneheadsPage Hi bonehead, I wanted to do an Oasis cover with my new band, what do you think we should go for? i am a big fan, thanks a lot ",0
"@thegame SHUTUP you OL dumb ugly pearl head kissass",1
"@amllamas oh you were a kissass",1
"Id say do not be a kissass but you aint gonna listen anyway so whatever",0
"God forbid you recognize the rest of us  but you gotta have favorites. #kissass",0
"Why does the media listen to this fool. @PressSec you are FOS. Stop wasting time you are a liar and stupid. #kissAss",1
"Look at all my neighbors standing out there. I like them. I wanna live here." Girl bye you getting evicted. #kissass",0
"@SenatorFischer @OmahaPubSchool did you tell them that you failed to fight for what the Nebraskans wanted, failed to do your job? #Kissass",1
"@SpeakerRyan You turned out to be the biggest disappointment. Your quoted as saying you would never support @realDonaldTrump  #kissass #BOO",1
"#I Find It Sexy When you nerd out on your passions at me ",0
"If you are nerd or a whore",0
"@NotAtAllMorgan not you nerd",1
"Lenny Williams really was going through it on "Cause I love you",0
"Being a nerd does not make you a genius or even credible. Just makes you a nerd.",0
"@FreakinClever I will be honest: I thought for sure you would find some way out of it. Good to see you are a nerd of your word.",0
"@newtgingrich what wife are you cheating on these days?? Sort of out of options are not you Fatso??",1
"@Rosie No you have them confused with the Obama administration Fatso!",1
"Ha! you are just a gutless fatso! #Silent Hill Bot",0
"Eric white guy quick quick wick eric wire mark work war erin dead fast fatso grandad see you psycho chrissy pussy wussy noto fast dead",0
"You are terminated Arnold is a loser, sad You distracted yet? #Alternative Haiku",0
"@KurtRemastered @Lauren_Steiner @Mikethejohnson @jpanzar @LouiseMensch @SenFeinstein you are out of your mind loser",1
"@AmphyPop "Do it for free you artist loser."   Steve "Destiny" bonell II",1
"@smoss @BijouClub come to my town so I can talk to you man to midget. You are a fake rapper, tough guy, and political pundit. #loser",1
"You gotta play until the end. The only difference between a winner and a loser is a winner plays until he, wins."  Big KRIT.",0
". @J_Newton0 please transfer or leave. we do not want you here anymore. FUCKING LOSER.",1
"@realDonaldTrump you are an idiot.",1
"@realDonaldTrump you stupid orange bird. You are an embarrassment. Oh, we need to get you out of there idiot",1
"@KamalaHarris if you believe that   You are an idiot   Or a Democrat   Oh wait . Both",1
"@MarieMa49685063 @6ft2eyesoblue1 @TeenVogue FUCK YOU!!!!!!I am a proud Whiteboy, do not like it? kiss my ass IDIOT them!!!!!",1
"@LeeCamp Saying the "Deep state" is destroying your privacy is absurd. you are dumb shit as shit. You are the idiot with the smartphone.",1
"@cruzgrassroots @HappyLark34  Idiot, what do you think the options insurance companies will provide with Ryancare? They are not friends.",1
"@realDonaldTrump you "just heard"? My god you are an idiot.",1
"@realDonaldTrump You idiot .that is you and your staffs responsibility.",1
"@realDonaldTrump I know you are an idiot, BUT try to read the shit they give you and ACT like a president. for fucks sake.",1
"@thedailybeast So far, for the last 70 yrs, the only FAKE everyone knows (including your family) is YOU. Pathetic charlatan.",1
"@realDonaldTrump ONLY FAKE NEWS comes from YOU YOUR STAFF AND FOX NEWS (AKA Comedy Channel) narcissistic pathetic petulant childish liar",1
"@realDonaldTrump you are the President. If there is a leak it is because you are a weak and pathetic executive.",1
"@realDonaldTrump Fake President. This is what you are worrying about. Pathetic. You won. Get over it. MALIGNANT NARCISSIST. 25th amendment.",1
"@realDonaldTrump What the fuck does that have to with anything you pathetic excuse for a human being #sociopath",1
"@realDonaldTrump having a public bias towards Fox is pathetic. it is unAmerican to suppress the free press, or attack media you do not like .",1
"@realDonaldTrump You are so pathetic and you know your "win" was the work of the Russians. Therefore, you are illegitimate and a traitor!",1
"@realDonaldTrump nothing fake about how many people think you are a moron",1
"@freepressfree @NancyPelosi @POTUS Such a real MORON REPORTING   YOU do not EVEN KNOW WHAT A TRUE DICTATOR IS  .LOL",1
"@britneywaugh_ and you are a moron if you cannot do any maneuvers ",1
"@realDonaldTrump I got my entire office to switch to CNN. Fox is FAKE news. Hannity is a moron. That is why he likes you.",0
"@realDonaldTrump Fox published the same poll. it is Gallup. You are a moron.",1
"@Ajcabassa @wmbo @RepAdamSchiff laugh out loud you are delusional Janice. there is no "clear evidence" of collusion, there IS of interference. Moron.",1
".@realDonaldTrump  You did get part of that correct: To lose to an illiterate moron like you, HRCs campaign had to be lousy.",1
"@piersmorgan @George_Osborne do not fake photos and do not hack phones plus do not stalk  Ian Hislop because he called you Piers Moron",0
"@realDonaldTrump Yes Fox news is the way to go.  You must believe everything they say.  Moron!",1
"@realDonaldTrump go away you moron.",1
"@Patseesall1 @foxandfriends they are not in crisis you fucking moron. they are literally the happiest country in the world",1
"@julesmcr Haha. you are a moron",1
"@realDonaldTrump not fake news moron! Face it old man, you will never be as great as Obama!!! #never great trumputin",1
"@asydic_ because you are a dweeb!!",1
"@vyrnstrument stop being a so called shakespearian you dweeb",1
"@Minafaridd i told you to watch it you dweeb",1
"@sophiemaelol do not study then you fuccin dweeb lol",1
"@pvrismars you are such a dweeb and I love you",0
"@realDonaldTrump Did you get the memo from German Def. Minister explaining how NATO really works (you ignorant dweeb)",1
"@JordanFreiman how are you such a cuck that in a desperate attempt to seem relevant attack a man for "bad sitting"? You are a complete dweeb.",1
"@alpha_dweeb laugh out loud you are not?",0
"@ManOfSkill Are you secretly having cuckold fantasies?",0
"@Dork_Power Meh. I do not think. I know you are inside and out.",0
"@cukasa laugh out loud you dork ",1
"@realDonaldTrump my Lord you are a dork .",1
"@shiftIess blinks hard and pecks your nose. dork. i mumble, before beginning to dance, careful so you can stay in position.",1
"@LesBradstreet Thank you, Les. ",0
"You keep it all on the inside because thats the safest place to hide what you are feeling",0
"@mtrudellone Ah, I see . you are referring to religion. Since traditions come in many forms, you really should speak more specifically.",0
"@sarah_klos I love you more, you giant dork ",0
"@mintae_chii first I was like wow what a cool person now I am like yoU DORK YOU GOT ME INTO BTS HELL it is okay though because we scream together",1
"Play the way you feel baby",0
"Is this what they called happiness when you just unconditionally smiling over tweet abt svt being dorky?",0
"@XEECEEVEVO @TaleSpun Yeah and this is ESPECIALLY necessary when you are writing characters as awkward and dorky like Fem Ryder looks",0
"Happy birthday to @meekakitty whose dorky vlogs, cute songs and masterfully directed music videos always bring a smile to my face. Thank you!",0
"@maisagah Wow, you are easily influenced by others. What a dorky dorkling.",1
"@Filipinoman I am older than you and I wake up at 1 pm every day. it is not age, you just got your shit together. ",0
"when you are accident prone so everyday is klutz day.",0
"When you knock out the lipstick display at the department store  #klutz",0
"It is not my fault you are a mega klutz.",0
"Huh," Leo said. "Well, if you ever get off this island and want a job, let me know. you are not a total klutz."  She said",0
"@b_thomp98 I am not holding your hand next time you walk down the SAE stairs klutz. Ps you smell like a horse and use Old Bay as deodorant",1
"@FlyZagha  is it next to wear you dropped your 2 water bottles on Saturday #klutz",0
"@Elsaarendelle43 "SORRY! I am such a klutz! Hey, you still look dashing though!" She felt ungodly embarrassed at this.",0
"Thank you so, so, so much, I am an absolute klutz.",0
"What are you doing you klutz?",0
"Hey, Mother . Do you think i will always be a klutz?",0
"@Mrsbagnet you know we have had problems before. Ford was a klutz and rather obtuse .",0
"@CBCManitoba @environmentca @Brian_Pallister You going to tell Manitobans that you lift all environmental regulations from Hog or Pig farmers?",0
"@mamidre hmm you are better than psycho that is for sure so much hate",0
"@dexbonus thank you for recommending everyone watch Mob Psycho 100 it is hilarious and wild and I love it. cannot wait for the next Anime Newz",0
"It makes sense  You never loved me ",0
"@realDonaldTrump Ratings again, huh? that is ALL you worry about! There is something seriously wrong with your head! Borderline psycho .",1
"All you really need, is someone who sees the psycho you are and likes you Anyway. Good morning",0
"@TimGNorman you know how psycho mantis could read your save files completely out of the universe he existed in? Nanomachines.",0
"Tell me that you love me too",0
"@crehage @realDonaldTrump  Damn Chris you always a psycho stalker.  Find a job all you do is stalk POTUS",1
"Still all getting hung up about paedo puppet politicians I see you are wasting your time we need to go after the psycho puppet masters",0
"@Danielr1982727 @JoeMyGod @realDonaldTrump Why are you an idiot and  believe the opposite of the truth? Oh right, you like the Psychotic In Chief",1
"here is a true fact for everyone: You Are My Sunshine was a major trigger for me sending me into wild fuckn psychotic attacks but then   ",0
"@realDonaldTrump YOU are a lying, paranoid, psychotic FAKE PRESIDENT and everyone knows it.",1
"@realDonaldTrump you are a psychotic old man who needs to be locked up in a psychiatric facility. #Impeach Trump",1
"@Impeach_D_Trump HRC and the left are the ones sabre rattling the Russians.  But yeah blame Trump.  You people are psychotic.",1
"Chics will cook, clean and groom you then use that as leverage when they are being Assholes or psychotic. Miss me with that ",0
"Do you miss me?" "Your psychotic side? No." ",0
"Everyone want it until they got it. Heard being famous makes you psychotic.",0
"To all the idiots #taeun search. taeun is already over. taeun is not real. You are psychotic.",0
"@Femmefeministe Racist and sexist scum like you are part of the problem you fucking retard!",1
"@oldaaron26 "Obviously you do not know real facts." You sound like a fucking child. Go. Away. Nazi. Scum.",1
"@WashTimes    You mean like more blatant lies about serving in Vietnam?   You are lower than scum.",1
"@bushijakku "I would agree with you, Samurai scum." The former templar said to him as he crossed his arms.",1
"Nothing like tired sweaty because you got woken up so many times ",0
"@realDonaldTrump the country and the world hate you you and your family and supporters are scum worse than scum",1
"You are vile fucking scum! ",0
"@guardiannews You scum filthy Guardian,so Trump loses 1 billion. Why do not you publish that he renounced to his salary and  is working for free?",1
"Article 50 will be triggered. And there is nothing the remainians can do to stop it. You have LOST, traitorous scum.",0
"Ok fair enough if you do not have change to give but if you walk past a homeless person and completely ignore them you are scum",0
"@JD_Ruthless you have got to be kidding me, these scum bags are gonna make someone murder them lol",1
"@Tomorrow_Trust Education the tool no one can take away from you we embrace the opportunity our brothers and  sisters have studying at varsity",0
"@nasyo_ well you do not have to learn a language just because its global. It is a useful tool at the end of the day, no matter what language",0
"Just want to point out that if if your name is Edgelord whatever, you are not "edgy" at all. You are the status quo. A follower. A tool.",0
"Really you the coldest in the room and I am a browser but I cannot dance with you I got this tool in my trousers ",0
"@4theloveofmommy What tool are you using to schedule your Social Media Posts Jessica?",0
"@asda_ you are such a tool",1
"@SenSanders so a democrat said it. And no democrat has ever lied have they you twit.",1
"@ItsAPuppysLife Twit two twin you look very handsome Enjoy your snuggles ",1
"@realDonaldTrump If you throw a fit, then you are a Russian twit!",1
"@realDonaldTrump Pity you do not have something to occupy yourself with. So, like, you do not bitch about nonsense. Cranky orange twit",1
"@realDonaldTrump gallop poll not CNN. Again you twit half ass facts. You are 50 percent of a wit. Keep inserting foot in your mouth",1
"@realDonaldTrump it is the GALLUP poll not CNN poll you fucking no brain twit",1
"@realDonaldTrump Every time you go to MarALago and refill your coke, you start these Monday morning twit fits. We know you are watching CNN",1
"Wrong you brainless twit! @realDonaldTrump",1
"@RichardHammond @DRIVETRIBES I am GLAD you are not dead   shit . I am only 52, need you guys on TV for another 50 .stop messing about twit!!",0
"@cnni Pretty sure I do not care when those who take risks are injured. Not coming to his aid. Ride a bike, you thrill seeking twit.",1
"@AmeliaReinhart @CulturallyAlive @CalculusKing_ck  it is NOT a winter Whitehouse because we do not HAVE one, you twit",1
"@realDonaldTrump Get A NEWS HEAD line you ARE the biggest loser, you prove it with every twit driven tweet.",1
"@splendid_savage I support Hamas?! Oh really? Since when?? Did I say that? Ehhh no! You weirdo!",1
"@x_the_weirdo_x  i miss you girl this is shamequa by the way",0
"you all ever have random ass people catch imaginary feelings for you all ? somebody you did not lead on in any way shape or form. like a weirdo",0
"@weirdo_mick that is a bit normal for you",0
"@woahitIsjonas Happy Birthday you weirdo. I love you so much. Hope 16 treats you well. Love you Jonas.",0
"@GoIosita   without being a complete weirdo about it orz but now you are much less scary. ",0
"@realDonaldTrump if it is So FAKE and Way Off That Definitely Means You did not Win ",0
"Unlike you weirdo bitches at work I do not just leave for no reason, I had to leave to come get treatment.",0
"@phil_mjp Yuck. Please do not follow me, you weirdo.",1
"@p_jeanne97 Oh yawn you sad sack of shit   Get on with your life instead of being a weirdo. Mindless sheep, you are all the same",1
"Never turn your back on a genius, a king, a God, a weirdo  someone you cannot put in a box   because you will regret it. I am the GOAT period",0
"lol you are a crazy bitch ",0
"And I wish I was special. you are so fucking special; But I am a creep, I am a weirdo.",0
"@paigelindsay02 why you following me you weirdo",1
"@velvetedalex you are so weird HAHAHA",1
"@RayChewLive @DancingABC This may sound like a weird question but .do your hands ever get tired? We know you love what you do #Canadian Fan",0
"@CloveHitched Brits do not do the weird "gender reveal" cake shit? Or do you just not put guns on them?",0
"You know this looks pretty cool, but there is something weird about all of this.",0
"When you realize you somehow did some weird privacy setting on your tweets! #That",0
"me telling syaf to stop doing weird shit me: Syaffers nOOOO STOP S.t.A.P syaf: did you just me:   ",0
"For those of you who have beat Horizon Zero Dawn, how long did it take you?",0
"@realDonaldTrump I have zero respect for you. You lie everyday. You insult without apology. You have zero stamina. you are not responsible!!",1
"I WILL stalk you to get your parking spot and have ZERO regrets about it  thank you and  have a good day",0
"JavaWatch automated coffee replenishment system With the JavaWatch system from Terren Peterson, theres (Raspberry Pi) ZERO reason for you",0
"Zero respect for those who judge you just on the outlook of yours.",0
"@yogi_adityanath Congrats for CM. Request you to bring the zero tolerance towards our sisters becoming rape victims.",0
"@Zero_from_Holes Do you want to join the pen fifteen club",0
"@kasd_ you are a zero",1
"@JaydaBF you clearly have zero idea of what is going on. Corbyn is not hard left",1
"but state does not give you a shit because do not have to try because they have now zero competition  communism is far from dead here",0
"@p_jeanne97 @FemmesUnafraid You literally have zero humor. You attempt to be funny but you are not, its really boring, Repeated idiocy from you",1
"@SpeakerRyan @RepKevinBrady hahaha you worthless dumbass. Way to waste millions you pathetic piece of trash.",1
"Should probably get out of bed and  start to get ready . Spoil me you worthless maggots #findom #paypig",0
"@jessedain @Beautyon_ You do not get it: only value crypto offers is trustlessness. All alts rely on trust in their makers, so are worthless.",0
"Vile: You worthless piece of scrap metal, did you think you could defeat me?!",0
"When you know your worth, no one can make you feel worthless.",0
"@WillGum96 laughing my ass off oh you are a worthless piece of shit now? Let us hang ",1
"@RichardBSpencer @kurteichenwald @Newsweek get it? Because you are so fucking worthless and literally amount to shit. #nothing but a bitch",1
"@bananahands1979 shut the fuck up you filthy worthless piece of human garbage if you do not know who you are talking to.",1
"@its_Radhika_ but then the same cloud shadows you, when sun is brighter than usual!",0
"@Bk_sarkhedi thank you. You have a huge heart",0
"@6kvirat8071 @porantext_ Are you for real bloody snow flake",1
"@realDonaldTrump then get your business back in the United States and you stop having your products made over seas you ass hat! Snow flake",1
"@realDonaldTrump the leak is you snow flake",1
"@xx_henryettaaaa you flake",1
"@2ndlast2rise you cannot read  RUMOUR  . hey lefty spring is coming . you will melt snow FLAKE",0
"You cannot trademark Easter egg. You can trademark Cadburys Flake Chocolate Egg",0
"@Loverdesart @TerseLilts you do not like to keep things short, do you sir?",0
"@not_the_winnie @AngryBoyfriend8 you really grab too much attention",0
"Have you ever eaten a flake made in New Zealand. They are very good. @GionniDG #Question and Answer",0
"@AsadImran123 you flake every time dpmo, i will catch you at lahores how about that",1
"that feeling when till and flake love each other so much and I am not crying you are",0
"@divya_moorjani well if it makes you feel any good that is one interesting tattoo",0
"I hate to be a flake but ." do not we all, you pretentious douche #Excuses Excuses",0
"@FLOTUS @laurawbush @POTUS44 @FLOTUS44 on the people who poisoned me. All of you cried it was a coward none of you were willing to deal with",0
"@OfExiledBlade  coward away from Riven but instead express a wish to the Exile. Riven, it should not matter to you that your mood has ",1
"@johnorthside blaming the con staff laughing my ass off, own up to your own mistakes you coward",1
"@KeithZastrow @BrackneyJon I did not say racist, I said coward. Can you read?",1
"You all are treacherous and  pathetic at the same damn time . Coward stole my sons life and  you try to take away my privacy. #Darrius Stewart",0
"do not lie cheol we all know you are a scaredy cat",0
"@realDonaldTrump You are a scaredy cat. Big hearing today. cannot wait. #trump russia",1
"You know you be a scaredy cat when silence scare the fuck out of you ",0
"@steveevo41 laugh out loud i have stayed there before and I was a little scaredy cat laugh out loud. I am very well thank you. And you?",0
"@HaziqMatin Wew Haziq I thought you scaredy cat not comedian",1
"@aintaeyong you are indeed a scaredy cat  maybe it does but how about needles? too, had your lunch yet?",1
"When you are a terrible scaredy cat but you belong to a group of friends who have ascending enthusiasm over horror movies and ghosty games ",0
"@MarlerCharlie no they are not, you scaredy cat. Climate change, crony capitalism and austerity are threats to the West",1
"@hideniz unless you marry someone who is a bigger scaredy cat than you. Who needs you to protect him, and check under the bed for him.",0
"@amyohconnor but what if you are a scaredy cat? Asking for a etc?",1
"No, you are right, he should have done it himself, scaredy cat!",0
"[To Naruto] Hey scaredy cat, you are not hurt are you?   Sasuke Uchiha #N Addict BOT",0
"Do not know where the expression scaredy cat came from, whenever a shout at my cats they actually square up to me like who the fuck are you talking to",0
"@Tamaraw68415067 @ChicagoShaun Are you trying to say your cat is a scaredy cat? ",0
"@_LittleTiger_ "I know. You think I would cope but I am just a scaredy cat.",0
"Scaredy cats forever tryna punk somebody. You cat as hell, remember?",0
"@skiwildcat you guys need a slope called scaredy cat, cat nip, or scratching post",0
"@bit_rude Defensive riding sounds good, but there are an awful lot of idiots about! can you guess I am a bit of a scaredy cat? @sheepio",0
"@McNorfin so how long were you two dating?",0
"@Manda_like_wine "Touch me! it is so easy to leave me! All alone with my memory Of my days in the sun If you touch me You will understand .",0
"@LancelotBot What is felch mean? Do you know?",0
"Love to lick out all that cum from between your cheeks @slave2beat! Then you can felch it from my mouth.",0
"@TomBotYoloSwag     do YOU know what felch means?",0
"You ruined who I was, but who I am now is so much better",0
